년도,기준년월,"수출입구분:수입-I, 수출-E",AGCODE,HSCODE,국가코드,당월중량(kg),당월금액($),누계중량(kg),누계금액($)
2021,202111,E,121210100,706901000,KH,493.0,1479,8657.0,42073
2021,202111,E,121210100,706901000,MN,942.0,1894,1073.0,2212
2021,202111,E,121210100,706901000,MP,1800.0,2333,8550.0,11348
2021,202111,E,121210100,706901000,PH,65.0,535,2356.0,5804
2021,202111,E,121210100,706901000,SG,3601.0,5401,44781.0,45632
2021,202111,E,121210100,706901000,TH,4000.0,2363,7000.0,4878
2021,202111,E,121210100,706901000,US,126920.0,135262,3083600.0,1702607
2021,202111,E,121210100,706901000,VN,16000.0,4483,116653.0,51423
2021,202111,E,121210400,712902020,AU,101.0,1906,1957.0,26642
2021,202111,E,121210400,712902020,CA,726.0,9809,4184.0,62366
2021,202111,E,121210400,712902020,GB,45.0,691,168.0,2207
2021,202111,E,121210400,712902020,JP,102.0,1155,1172.0,9349
2021,202111,E,121210400,712902020,KW,11.0,677,11.0,677
2021,202111,E,121210400,712902020,MP,30.0,279,30.0,279
2021,202111,E,121210400,712902020,NL,11.0,1676,139.0,4007
2021,202111,E,121210400,712902020,NZ,48.0,663,1088.0,8640
2021,202111,E,121210400,712902020,US,750.0,11368,50103.58,300363
2021,202111,E,121210400,712902020,VN,0.0,0,1024.0,12351
2021,202111,E,121210400,712902020,WS,24.0,605,49.0,1207
2021,202111,E,121410200,710801000,CA,1000.0,1560,1000.0,1560
2021,202111,E,121410400,712200000,KW,9.0,706,9.0,706
2021,202111,E,121410400,712200000,VN,0.0,0,48.0,485
2021,202111,E,121440200,710802000,CZ,600.0,1757,1700.0,4757
2021,202111,E,121440200,710802000,IQ,700.0,2141,1600.0,4966
2021,202111,E,121440400,712901000,AU,30.0,404,102.0,1336
2021,202111,E,121440400,712901000,CA,16.0,53,57.8,1469
2021,202111,E,121440400,712901000,CN,30.0,724,64.0,2572
2021,202111,E,121440400,712901000,GB,9.0,517,42.0,1836
2021,202111,E,121440400,712901000,US,1060.0,16729,9017.0,137281
2021,202111,E,121440400,712901000,VN,510.0,4023,576.0,6243
2021,202111,E,121440500,703201000,AU,41.0,657,182.0,3074
2021,202111,E,121440500,703201000,CA,28.0,242,5321.2,39601
2021,202111,E,121440500,703201000,JP,3701.0,18612,12754.6,124944
2021,202111,E,121440500,703201000,MN,100.0,1027,200.0,1645
2021,202111,E,121440500,703201000,MP,4.0,57,41.0,1074
2021,202111,E,121440500,703201000,MY,7.0,121,53.0,880
2021,202111,E,121440500,703201000,NL,60.0,677,104.0,1207
2021,202111,E,121440500,703201000,PH,76.0,1490,422.0,7186
2021,202111,E,121440500,703201000,SG,387.0,4826,2882.2,36256
2021,202111,E,121440500,703201000,US,1088.0,7700,242707.32,1195501
2021,202111,E,121440600,703209000,CN,0.0,0,4600.0,2754
2021,202111,E,121440600,703209000,US,0.0,0,187.6,2748
2021,202111,E,121445300,2001909060,CN,168.0,2324,168.0,2324
2021,202111,E,121445300,2001909060,PH,198.0,1626,1619.16,10513
2021,202111,E,121445300,2001909060,US,938.0,6768,8971.88,54714
2021,202111,E,121445300,2001909060,VN,15.0,186,222.0,4900
2021,202111,E,121610102,709609000,AE,67.0,853,455.55,5564
2021,202111,E,121610102,709609000,CA,475.0,5860,11745.9,197792
2021,202111,E,121610102,709609000,GU,41.0,245,1961.4,4551
2021,202111,E,121610102,709609000,HK,1182.0,13621,11047.75,115109
2021,202111,E,121610102,709609000,JP,40350.0,160761,400844.0,1701051
2021,202111,E,121610102,709609000,KI,595.0,1574,595.0,1574
2021,202111,E,121610102,709609000,MN,924.0,7595,2250.0,18753
2021,202111,E,121610102,709609000,MP,4.0,35,79.0,797
2021,202111,E,121610102,709609000,MY,210.0,2694,2736.25,29989
2021,202111,E,121610102,709609000,SG,2934.0,20508,44781.22,420412
2021,202111,E,121610121,904210000,CA,90.0,1970,270.0,5628
2021,202111,E,121610121,904210000,GB,0.0,0,2.0,31
2021,202111,E,121610121,904210000,KW,12.0,4137,12.0,4137
2021,202111,E,121610121,904210000,US,259.0,7437,649.0,18995
2021,202111,E,121610121,904210000,VN,0.0,0,10.0,1241
2021,202111,E,121610123,904220000,AE,2000.0,8586,9235.8,49252
2021,202111,E,121610123,904220000,AT,10150.0,45356,39770.0,184849
2021,202111,E,121610123,904220000,AU,10332.0,47818,139064.91,769575
2021,202111,E,121610123,904220000,BD,710.0,3070,3710.0,16042
2021,202111,E,121610123,904220000,CA,45654.0,230359,203695.6,1097838
2021,202111,E,121610123,904220000,CH,400.0,1660,3427.0,34477
2021,202111,E,121610123,904220000,CL,50.0,216,7539.0,40135
2021,202111,E,121610123,904220000,CN,0.0,0,118.8,4153
2021,202111,E,121610123,904220000,DE,1280.0,6872,30498.0,162383
2021,202111,E,121610123,904220000,DO,100.0,431,350.0,1431
2021,202111,E,121610123,904220000,DZ,520.0,2584,520.0,2584
2021,202111,E,121610123,904220000,ES,0.0,0,3100.0,13811
2021,202111,E,121610123,904220000,FR,4200.0,19685,16280.0,75758
2021,202111,E,121610123,904220000,GB,2452.0,13616,14319.4,90065
2021,202111,E,121610123,904220000,GT,1310.0,3960,9099.0,34421
2021,202111,E,121610123,904220000,GU,12.0,368,1026.0,7656
2021,202111,E,121610123,904220000,HK,838.0,6068,21969.0,140709
2021,202111,E,121610123,904220000,ID,4543.0,24052,33492.0,179730
2021,202111,E,121610123,904220000,IN,1720.0,8715,8532.0,43260
2021,202111,E,121610123,904220000,IQ,953.0,5626,3315.0,25013
2021,202111,E,121610123,904220000,JP,55045.0,491138,405456.1,2966827
2021,202111,E,121610123,904220000,KH,4470.0,19071,28933.0,129647
2021,202111,E,121610123,904220000,KW,16.0,19,1788.8,6796
2021,202111,E,121610123,904220000,LT,800.0,3040,1100.0,4180
2021,202111,E,121610123,904220000,LY,200.0,1049,228.0,1201
2021,202111,E,121610123,904220000,MY,7206.0,30363,40167.0,180096
2021,202111,E,121610123,904220000,NL,5940.0,25896,88941.2,444857
2021,202111,E,121610123,904220000,NZ,3348.0,16888,36210.0,168821
2021,202111,E,121610123,904220000,PA,272.0,1440,544.0,2913
2021,202111,E,121610123,904220000,PE,80.0,384,360.0,1792
2021,202111,E,121610123,904220000,PH,47019.0,166194,307928.0,1114970
2021,202111,E,121610123,904220000,PL,200.0,908,21041.0,97250
2021,202111,E,121610123,904220000,PW,123.0,898,123.0,898
2021,202111,E,121610123,904220000,PY,1000.0,4496,6410.0,28281
2021,202111,E,121610123,904220000,SA,6.0,17,3260.9,19796
2021,202111,E,121610123,904220000,SE,1500.0,7200,11468.0,59888
2021,202111,E,121610123,904220000,SG,1675.0,12981,28449.59,214179
2021,202111,E,121610123,904220000,SK,500.0,2156,2300.0,9804
2021,202111,E,121610123,904220000,TH,0.0,0,8509.0,43639
2021,202111,E,121610123,904220000,TW,66448.0,249102,376602.0,1410715
2021,202111,E,121610123,904220000,US,116060.0,943972,948342.14,6084249
2021,202111,E,121610123,904220000,VN,41287.0,170603,188375.77,802177
2021,202111,E,121610200,710807000,GU,60.0,320,636.0,3569
2021,202111,I,112011001,710100000,BE,24790.0,28621,248502.0,300040
2021,202111,I,112011001,710100000,CN,285500.0,254020,2690365.0,2111583
2021,202111,I,112011001,710100000,US,296057.0,455190,2232312.48,3236522
2021,202111,I,112011001,710100000,VN,147000.0,180248,1209180.0,1383736
2021,202111,I,112011900,701900000,US,792049.0,570999,7403005.0,4646741
2021,202111,I,112012001,1105100000,CA,0.0,0,0.64,3
2021,202111,I,112012001,1105100000,CN,47.0,351,195.67,1189
2021,202111,I,112012001,1105100000,GB,0.0,0,1.0,20
2021,202111,I,112012001,1105100000,JP,0.0,2,0.0,2
2021,202111,I,112012001,1105100000,US,278470.0,938616,1959015.63,6365729
2021,202111,I,112012001,1105100000,VN,0.0,0,6.0,69
2021,202111,I,112012002,1105200000,DK,18150.0,24292,90750.0,125657
2021,202111,I,112012002,1105200000,IN,2.0,31,2002.0,14008
2021,202111,I,112012002,1105200000,PL,88005.0,135409,1147005.0,1798340
2021,202111,I,112012002,1105200000,US,69044.0,132023,455295.35,879274
2021,202111,I,112015901,2004100000,BE,1302799.0,1621063,12752213.44,17190735
2021,202111,I,112015901,2004100000,CA,377009.0,659582,3756517.0,5928274
2021,202111,I,112015901,2004100000,CN,490228.0,726233,2106393.61,3551083
2021,202111,I,112015901,2004100000,DE,0.0,2,23761.0,23825
2021,202111,I,112015901,2004100000,FR,31100.0,39430,137433.0,235058
2021,202111,I,112015901,2004100000,JP,0.0,0,4459.0,15684
2021,202111,I,112015901,2004100000,NL,1179949.0,1216655,14628001.5,15498186
2021,202111,I,112015901,2004100000,PL,2722.0,5769,20386.0,44298
2021,202111,I,112015901,2004100000,US,6514248.0,10282364,74057402.21,107717630
2021,202111,I,112015903,2005201000,GB,4.0,137,13.1,199
2021,202111,I,112015903,2005201000,JP,1.0,2,1.0,4
2021,202111,I,112015903,2005201000,US,250.0,2935,2688.18,30345
2021,202111,I,112015904,2005209000,AE,2844.0,27049,15238.0,124977
2021,202111,I,112015904,2005209000,AU,3957.0,68048,18246.0,340734
2021,202111,I,112015904,2005209000,BE,37.0,179,67.0,390
2021,202111,I,112015904,2005209000,CA,2.0,35,4.94,76
2021,202111,I,112015904,2005209000,CN,466.0,3174,136375.51,257662
2021,202111,I,112015904,2005209000,DE,1010.0,2170,7208.96,27499
2021,202111,I,112015904,2005209000,DK,1.0,12,6.0,51
2021,202111,I,112015904,2005209000,EE,4.0,22,284.88,3730
2021,202111,I,112015904,2005209000,ES,36669.0,179063,194073.24,2091949
2021,202111,I,112015904,2005209000,GB,2592.0,20924,2979.63,27379
2021,202111,I,112015904,2005209000,HK,1.0,5,3.0,23
2021,202111,I,112015904,2005209000,HU,4.0,4,4.0,4
2021,202111,I,112015904,2005209000,ID,455.0,3360,11196.2,82894
2021,202111,I,112015904,2005209000,IT,2178.0,17008,135416.44,1156021
2021,202111,I,112015904,2005209000,JP,2.0,12,11.91,143
2021,202111,I,112015904,2005209000,MY,288.0,2371,13671.36,90428
2021,202111,I,112015904,2005209000,PH,0.0,0,12.0,42
2021,202111,I,112015904,2005209000,RU,5.0,41,6.0,59
2021,202111,I,112015904,2005209000,SG,0.0,3,7969.98,299461
2021,202111,I,112015904,2005209000,TR,1.0,31,3284.0,15375
2021,202111,I,112015904,2005209000,TW,7728.0,92716,57960.0,713636
2021,202111,I,112015904,2005209000,US,116132.0,636898,873482.24,4261117
2021,202111,I,112015904,2005209000,VN,2.0,12,784.0,5418
2021,202111,I,112015905,712902093,CN,1.0,15,7.5,75
2021,202111,I,112015905,712902093,TH,0.0,2,1.0,4
2021,202111,I,112015905,712902093,VN,1.0,11,1.0,11
2021,202111,I,116010101,808100000,FR,12.0,914,12.0,914
2021,202111,I,116010102,813300000,CN,202.0,1896,823.75,7902
2021,202111,I,116010102,813300000,SG,0.0,0,0.4,5
2021,202111,I,116010102,813300000,US,6.0,175,39.88,2338
2021,202111,I,116015101,2009710000,AT,671.0,777,18018.0,39595
2021,202111,I,116015101,2009710000,AU,5299.0,19284,82290.32,289724
2021,202111,I,116015101,2009710000,ES,256229.0,241719,1940616.19,1892263
2021,202111,I,116015101,2009710000,FR,14430.0,31590,63976.4,135774
2021,202111,I,116015101,2009710000,IT,9.0,138,462785.38,400037
2021,202111,I,116015101,2009710000,SE,1096.0,2879,3835.0,9289
2021,202111,I,116015101,2009710000,TH,6048.0,5073,34357.0,30773
2021,202111,I,116015101,2009710000,TR,20070.0,20783,191882.3,216996
2021,202111,I,116015101,2009710000,US,143383.0,275441,2154907.56,4136601
2021,202111,I,116015101,2009710000,ZA,6744.0,8246,16860.0,19763
2021,202111,I,116015102,2009790000,AT,6.0,37,192506.0,268371
2021,202111,I,116015102,2009790000,CL,547212.0,863007,3977798.67,6162597
2021,202111,I,116015102,2009790000,CN,61600.0,72361,920446.04,1030194
2021,202111,I,116015102,2009790000,ES,5300.0,11964,5300.0,11964
2021,202111,I,116015102,2009790000,HK,0.0,0,5.0,86
2021,202111,I,116015102,2009790000,ID,0.0,10,0.0,10
2021,202111,I,116015102,2009790000,IT,41360.0,123616,404414.02,1209194
2021,202111,I,116015102,2009790000,MD,11809.0,3708,25341.0,8239
2021,202111,I,116015102,2009790000,TR,24206.0,46801,1684242.0,3226960
2021,202111,I,116015102,2009790000,US,611.0,5148,63984.45,260043
2021,202111,I,116015900,2008992000,CN,0.0,0,160877.43,377213
2021,202111,I,116015900,2008992000,ES,12861.0,55839,135642.0,544861
2021,202111,I,116015900,2008992000,FR,1037.0,2838,16294.4,71313
2021,202111,I,116015900,2008992000,HU,194.0,1548,743.0,5051
2021,202111,I,116015900,2008992000,JP,880.0,4110,4833.8,22912
2021,202111,I,116015900,2008992000,US,2754.0,17277,18557.78,102074
2021,202111,I,116020121,808300000,AU,0.0,0,5400.0,26689
2021,202111,I,116020121,808300000,CA,0.0,0,13120.0,63380
2021,202111,I,116020121,808300000,FR,12.0,66,12.0,66
2021,202111,I,116025900,2008400000,CN,89904.0,117879,848879.97,1208610
2021,202111,I,116025900,2008400000,ES,2646.0,9640,23814.0,86266
2021,202111,I,116025900,2008400000,IT,43920.0,67160,175680.0,198681
2021,202111,I,116025900,2008400000,US,4.0,21,1423.0,13432
2021,202111,I,121210100,706901000,CN,129980.0,38745,6920475.0,1357011
2021,202111,I,121210400,712902020,CN,148242.0,153555,1855434.83,1940524
2021,202111,I,121210400,712902020,JP,0.0,0,3.13,72
2021,202111,I,121210400,712902020,US,3.0,81,7.6,183
2021,202111,I,121210400,712902020,VN,2.0,14,2.0,18
2021,202111,I,121410200,710801000,CN,1223840.0,766403,12339604.0,7780180
2021,202111,I,121410400,712200000,CA,0.0,16,1.0,63
2021,202111,I,121410400,712200000,CN,373820.0,199793,1806666.0,1074662
2021,202111,I,121410400,712200000,IN,5184.0,13167,44960.0,50573
2021,202111,I,121410400,712200000,US,14901.0,64501,335368.32,1526843
2021,202111,I,121410400,712200000,VN,10.0,125,84.0,557
2021,202111,I,121415301,2001909070,CN,1.0,7,1.0,25
2021,202111,I,121415301,2001909070,IT,716.0,3731,3306.0,14585
2021,202111,I,121415301,2001909070,US,1.0,5,1.0,9
2021,202111,I,121415301,2001909070,VN,1.0,4,10.0,105
2021,202111,I,121440200,710802000,CN,1824120.0,1891276,33890499.0,29620470
2021,202111,I,121440400,712901000,AU,0.0,0,0.16,19
2021,202111,I,121440400,712901000,CA,0.0,0,1.15,10
2021,202111,I,121440400,712901000,CN,10006.0,22422,64298.7,122429
2021,202111,I,121440400,712901000,ID,1.0,8,1.0,8
2021,202111,I,121440400,712901000,US,246.0,16221,3503.68,232752
2021,202111,I,121440400,712901000,VN,4.0,34,39.15,448
2021,202111,I,121440500,703201000,CN,27000.0,48242,270046.3,486629
2021,202111,I,121440500,703201000,JP,0.0,0,0.0,27
2021,202111,I,121440500,703201000,US,0.0,0,0.4,13
2021,202111,I,121440600,703209000,CN,84250.0,85974,4349417.0,3417336
2021,202111,I,121440600,703209000,US,0.0,5,1.7,74
2021,202111,I,121445300,2001909060,CN,157414.0,195411,2864583.28,3080405
2021,202111,I,121445300,2001909060,PH,0.0,0,10.0,86
2021,202111,I,121445300,2001909060,US,9.0,101,196.71,2052
2021,202111,I,121445300,2001909060,VN,0.0,0,11.96,245
2021,202111,I,121610102,709609000,JP,0.0,0,2000.0,11104
2021,202111,I,121610102,709609000,MY,0.0,0,0.5,1
2021,202111,I,121610121,904210000,CN,380658.0,1015322,3422742.36,9317225
2021,202111,I,121610121,904210000,ET,2.0,15,5.5,107
2021,202111,I,121610121,904210000,GB,1.0,26,1.0,83
2021,202111,I,121610121,904210000,TH,50.0,278,194.04,1406
2021,202111,I,121610121,904210000,US,31.0,1827,514.39,21690
2021,202111,I,121610121,904210000,VN,302.0,479,383.0,940
2021,202111,I,121610121,904210000,ZW,510.0,7614,2340.0,27315
2021,202111,I,121610123,904220000,AE,0.0,0,0.0,17
2021,202111,I,121610123,904220000,AU,0.0,0,2.24,70
2021,202111,I,121610123,904220000,BD,0.0,0,540.0,1176
2021,202111,I,121610123,904220000,CA,6.0,155,8.0,166
2021,202111,I,121610123,904220000,CH,0.0,0,0.3,9
2021,202111,I,121610123,904220000,CN,248877.0,688055,1886526.24,5731110
2021,202111,I,121610123,904220000,DE,1.0,19,328.9,1956
2021,202111,I,121610123,904220000,ES,947.0,9935,6636.2,77838
2021,202111,I,121610123,904220000,FR,0.0,0,0.0,25
2021,202111,I,121610123,904220000,GB,0.0,9,10.15,427
2021,202111,I,121610123,904220000,HK,0.0,0,0.03,4
2021,202111,I,121610123,904220000,ID,0.0,0,8.0,45
2021,202111,I,121610123,904220000,IN,13825.0,32220,146872.0,373557
2021,202111,I,121610123,904220000,JP,100.0,939,783.41,25905
2021,202111,I,121610123,904220000,KH,0.0,0,1.5,26
2021,202111,I,121610123,904220000,LK,0.0,5,1001.0,2082
2021,202111,I,121610123,904220000,MM,1.0,12,2.0,73
2021,202111,I,121610123,904220000,MY,0.0,0,4419.57,39982
2021,202111,I,121610123,904220000,NZ,0.0,0,1.0,3
2021,202111,I,121610123,904220000,PL,0.0,0,0.0,4
2021,202111,I,121610123,904220000,SG,0.0,0,4.89,60
2021,202111,I,121610123,904220000,TH,83.0,767,642.47,3445
2021,202111,I,121610123,904220000,US,392.0,30090,16065.7,478366
2021,202111,I,121610123,904220000,VN,7.0,75,46.0,446
2021,202111,I,121610200,710807000,CN,21078130.0,14248238,200955781.0,126912766
2021,202111,I,121610200,710807000,TR,1800.0,12547,1800.0,12547
2021,202111,I,121610200,710807000,VN,451350.0,413524,21774373.0,17518759
2021,202112,E,112011001,710100000,CN,0.0,0,7699.0,50474
2021,202112,E,112011100,701100000,KG,40.0,8,40.0,8
2021,202112,E,112011900,701900000,AE,312.0,4410,3097.6,21385
2021,202112,E,112011900,701900000,HK,500.0,350,60005.0,64117
2021,202112,E,112011900,701900000,MP,200.0,407,700.0,1480
2021,202112,E,112011900,701900000,SG,400.0,407,15660.0,24527
2021,202112,E,112012001,1105100000,AE,1000.0,1018,1000.0,1018
2021,202112,E,112012001,1105100000,CN,0.0,0,44907.0,79933
2021,202112,E,112012001,1105100000,US,563.0,1372,2793.1,27668
2021,202112,E,112012001,1105100000,VN,80.0,160,500.0,931
2021,202112,E,112012002,1105200000,CN,0.0,0,49881.0,83318
2021,202112,E,112015901,2004100000,CA,0.0,0,688.0,3992
2021,202112,E,112015901,2004100000,CN,1920.0,7969,5476.2,61036
2021,202112,E,112015901,2004100000,JP,164875.0,197474,344877.0,404802
2021,202112,E,112015901,2004100000,NZ,17.0,9,27.0,48
2021,202112,E,112015901,2004100000,SG,120.0,382,774.8,2832
2021,202112,E,112015901,2004100000,US,0.0,0,23946.0,104812
2021,202112,E,112015904,2005209000,AE,36.0,356,36.0,356
2021,202112,E,112015904,2005209000,AU,693.0,7453,20643.6,220516
2021,202112,E,112015904,2005209000,CA,3288.0,23156,43626.36,315988
2021,202112,E,112015904,2005209000,CN,27246.0,271174,67964.67,663311
2021,202112,E,112015904,2005209000,GB,0.0,0,2640.0,22000
2021,202112,E,112015904,2005209000,HK,0.0,0,49853.48,478296
2021,202112,E,112015904,2005209000,ID,300.0,431,300.0,431
2021,202112,E,112015904,2005209000,JP,3501.0,20137,23457.0,143127
2021,202112,E,112015904,2005209000,MN,99.0,756,3306.8,27387
2021,202112,E,112015904,2005209000,MY,0.0,0,1998.0,21131
2021,202112,E,112015904,2005209000,NZ,156.0,1633,1763.24,19042
2021,202112,E,112015904,2005209000,PH,100.0,923,3853.2,36081
2021,202112,E,112015904,2005209000,SG,73.0,789,3308.1,36797
2021,202112,E,112015904,2005209000,TH,34.0,415,1564.0,12928
2021,202112,E,112015904,2005209000,TW,14780.0,94756,84169.0,684470
2021,202112,E,112015904,2005209000,US,16524.0,171462,192874.37,2085004
2021,202112,E,112015904,2005209000,VN,688.0,6505,6092.0,53500
2021,202112,E,116010101,808100000,AE,150.0,1229,444.0,3321
2021,202112,E,116010101,808100000,GU,610.0,1951,2864.0,13111
2021,202112,E,116010101,808100000,HK,11397.0,35049,123926.2,482833
2021,202112,E,116010101,808100000,KW,150.0,1044,150.0,1044
2021,202112,E,116010101,808100000,KZ,10.0,32,10.0,32
2021,202112,E,116010101,808100000,MH,30.0,180,105.0,752
2021,202112,E,116010101,808100000,MN,114.0,1138,6539.0,63000
2021,202112,E,116010101,808100000,MP,200.0,1000,200.0,1000
2021,202112,E,116010101,808100000,MY,2040.0,10008,53593.5,153145
2021,202112,E,116010101,808100000,RU,3000.0,13000,128867.0,271765
2021,202112,E,116010101,808100000,SG,23858.0,65779,141634.0,327655
2021,202112,E,116010101,808100000,TW,332638.0,880257,596964.3,1611797
2021,202112,E,116010101,808100000,VN,106700.0,348816,185782.0,673953
2021,202112,E,116010102,813300000,CN,52.0,5829,325.0,33655
2021,202112,E,116010102,813300000,HK,19.0,1835,321.43,27672
2021,202112,E,116010102,813300000,TW,94.0,5328,440.0,24700
2021,202112,E,116010102,813300000,US,10.0,216,25.0,1260
2021,202112,E,116010102,813300000,VN,17.0,1507,289.0,29382
2021,202112,E,116015101,2009710000,AU,0.0,0,2140.0,6206
2021,202112,E,116015101,2009710000,CN,9426.0,21039,9819.0,23311
2021,202112,E,116015101,2009710000,MY,768.0,3379,6015.0,23902
2021,202112,E,116015101,2009710000,SG,1625.0,15339,11574.0,99324
2021,202112,E,116015101,2009710000,TH,0.0,0,90.0,897
2021,202112,E,116015101,2009710000,TW,2520.0,10320,9622.0,40391
2021,202112,E,116015101,2009710000,US,13797.0,30503,32512.0,86721
2021,202112,E,116015101,2009710000,VN,12095.0,15554,30012.0,77117
2021,202112,E,116015102,2009790000,AU,30.0,178,5891.0,24521
2021,202112,E,116015102,2009790000,CN,870.0,3563,2219.0,7199
2021,202112,E,116015102,2009790000,MY,6.0,4,1037.0,5313
2021,202112,E,116015102,2009790000,NZ,0.0,0,67.0,259
2021,202112,E,116015102,2009790000,SG,2274.0,14618,6307.0,37584
2021,202112,E,116015102,2009790000,TW,4025.0,9488,40467.0,136872
2021,202112,E,116015102,2009790000,US,0.0,0,2598.6,9669
2021,202112,E,116015102,2009790000,VN,1185.0,1823,2985.0,3303
2021,202112,E,116015900,2008992000,CN,0.0,0,483.0,18577
